recipe_name,ingredients,instructions,prep_time,source
Santa Fe Chicken Salad Lunchbox,3/4 cup mayonnaise | 3/4 cup plain Greek yogurt | 2 tablespoons lime juice | 1 tablespoon olive oil | 1/3 cup milk | 1/3 cup chopped cilantro | 2  garlic cloves | 1/2  jalapeño (stemmed and seeded) | 1/4 teaspoon salt | 1/4 teaspoon pepper | 1 tablespoon oil (for cooking) | 2 teaspoons taco seasoning | 1 pound chicken breasts (boneless skinless) | 1 large head green lettuce (chopped) | 15- ounce can black beans (drained and rinsed) | 1 cup corn (thawed if using frozen) | 1 cup cherry tomatoes (halved) | 1/2 cup shredded cheddar cheese | 1  avocado (diced),"In a blender or food processor, combine all the dressing ingredients and blend until smooth and creamy. Refrigerate leftovers up to 1 week. Heat oil inside a large pan over medium-high heat. Season chicken breasts with taco seasoning and cook the first side for 6 minutes and flip, cooking the other side for another 5 minutes, until the internal temperature has reached 165F. Remove from pan and set aside. Divide the chopped lettuce between 6 lunch containers. Top with black beans and corn. Cut the chicken breasts into 1-inch pieces and distribute them over the salad. Top with cherry tomatoes, shredded cheese, and avocado. Pack the Jalapeño Ranch Dressing into mini sauce containers and send with the salads. ",25 minutes,https://www.momables.com/santa-fe-chicken-salad-for-lunch/
Tomato Avocado Salad for Teens,2 cups chopped Romaine lettuce | 1/2 cup grape tomatoes | 2 tablespoons sliced red onions (optional) | 1/4  avocado (diced) | 2 tablespoons dressing (your favorite),"Make a green salad base inside a container with the chopped Romaine lettuce. Top with grape tomatoes, thinly sliced red onions (if using) and diced avocado. If packing this the night before, dice up the avocado in the morning. Fill a small lidded container with the dressing and wait to drizzle it over the salad at lunch. This prevents the lettuce from getting soggy. Refrigerate the salad or pack it with an ice pack inside a lunch bag.",5 minutes,https://www.momables.com/tomato-avocado-salad-for-teens/
Salami Bento Box with Pears,"1  pear (sliced) | 1/2 cup grape tomatoes | 2 ounces salami (rolled) | 1 ounce pita chips | Puffed cheese crisps (or cubed cheese, optional)","Wash the fruit.  Slice the pair and place them inside the lunch container. Roll up the salami, and pack them with the fruit and tomatoes.  Place pita chips in a separate lunch compartment to keep them dry. Close the lunchbox and refrigerate or place it in a lunch bag with an ice pack.",5 minutes,https://www.momables.com/salami-pears-bento/
Ham &amp; Cheese Sandwich Roll Ups on a Stick,2 slices of sandwich bread | Mayonnaise (optional) | 2 ounces sliced ham | 2  thin slices of cheese (any),"Using a serrated knife, remove the crusts from the sandwich bread. This makes it easier to roll. Use a rolling pin to flatten each slice of bread, flipping them over a couple of times to roll over both sides. Spread a very thin layer of mayonnaise on the bread. Layer the ham and the cheese on top of each piece of bread. And, starting on one end, roll the bread slice forward while tucking in the ham and the cheese. Slice each roll into 3 to 4 pieces and pace them inside a lunch container. Add fresh fruit and veggies and any other sides inside separate lunch containers or compartments of the lunch box. Refrigerate the lunch until you’re ready to pack it inside an insulated bag for school, with an ice pack if necessary.",5 minutes,https://www.momables.com/ham-sandwich-roll-ups/
Turkey Apple Sandwich,2 slices bread | Condiments: mayonnaise & mustard | 1/2  apple (sliced thin) | 2 ounces deli turkey | Lettuce leaves,"Spread mayonnaise, if using, on one slice of bread and mustard, if using, on the other. Top the mayonnaise side with lettuce, apple and turkey. Close the sandwich with the other slice. If packing the sandwich for lunch, pack fresh fruit and veggies inside a lunch box. Refrigerate until ready to pack inside a lunch bag, with or without an ice pack.",5 minutes,https://www.momables.com/turkey-apple-sandwich/
Ham Tomato Croissant Sandwich,1  croissant (sliced horizontally in half) | Condiments: mayonnaise & mustard (your choice) | 2  large green lettuce leaves | 2 ounces deli ham | 2  large tomato slices,"Slice the croissant in half horizontally and open both sides. Spread a little mayo and mustard on the top and bottom of the croissant. Place a lettuce leaf on top of the bottom half, then the sliced ham, tomato slices, and another lettuce leaf on top -especially if packing for school to prevent the top croissant from soaking up the tomato juices. Close the sandwich with the top of the croissant. Slice the croissant sandwich in half and place it inside a lunch container where it fits snugly, so everything stays in place. Pack any sides, like fruits and veggies, in a separate compartment or container. Refrigerate until ready to pack inside a lunch bag, with or without an ice pack.",5 minutes,https://www.momables.com/ham-and-tomato-croissant-sandwich/
Easy Salad with Deli Meat,2  cups  mixed greens | ¼ cup  carrot sticks (or 1 carrot shaved) | ½  cup  cherry tomatoes (halved) | 3 ounces deli turkey or ham (chopped) | 2  tablespoons  salad dressing ( your favorite),"Make a base for your salad with the mixed greens. Top with the carrots, cherry tomatoes, and chopped deli meat. Fill a small lidded container with the salad dressing. Wait to drizzle salad dressing until right before eating. Pack the salad and the dressing inside a lunch bag, with an ice pack to keep it cool.",5 minutes,https://www.momables.com/lunch-salad-with-deli-meat/
Deli Turkey Lettuce Wrap,4  large Boston bib lettuce leaves | 2 ounces deli turkey (about 4 slices) | Mustard (optional),"Layer one lettuce leaf on top of the other to create a sturdier wrap. If using mustard, squeeze a fine line of mustard in the middle of the lettuce leaves. Roll up 2 turkey slices together, beginning on one end into the other. Place each turkey roll in the middle of the lettuce. Fold one side of the lettuce over the turkey and then roll it up. Place rolls fold side down inside a lunch container, along with any sides. Refrigerate until ready to use.",5 minutes,https://www.momables.com/turkey-lettuce-wraps/
Protein Snack Box for Kids,1/2 cup blueberries | 1 cup grapes | 1 slice of cheese (cut into squares) | 1- ounce beef jerky,"Wash the fruit. Slice the cheese into small squares and cut the jerky links into 1-inch pieces.  Add the jerky and fruit into a snack box. Pack the cheese into a separate compartment, so it stays fresh.  Close the container and place it in a lunch bag with an ice pack. ",5 minutes,https://www.momables.com/protein-snack-box/
Healthy Ham &amp; Cheese Snack Box,1 ounce cheese | 2 ounces deli ham | 1/4 cup veggies | 1/4 cup fruit | 1/4 cup pretzels,"Wash fruit and veggies. On a flat surface, roll up the deli ham slices and cut into bite-sized pieces. Slice the cheese into squares. Place cheese and ham in one compartment.  Put the rest of the items in different compartments. Keep dry ingredients like pretzels separate so they don&#39;t get soggy. Refrigerate everything until ready to use and then pack in a lunch bag with an ice pack.",5 minutes,https://www.momables.com/ham-and-cheese-snack-box/
Salami and Cheese Snack Box,2 ounces salami slices | 1 ounce cheese | 1/2 cup veggies (sugar snap peas & carrots) | 1 ounce dark chocolate,"Wash fruit and veggies. On a flat surface, roll up the deli ham slices and cut into bite-sized pieces. Slice the cheese into squares. Place cheese and ham in one compartment. Put the rest of the items in different compartments. Keep dry ingredients like pretzels separate so they don't get soggy Refrigerate everything until ready to use and then pack in a lunch bag with an ice pack.",5 minutes,https://www.momables.com/salami-snack-box/
Winter Salad for Teens,2 cups mixed greens | 1 cup leftover roasted veggies | 2 tablespoons pomegranate seeds | 2 tablespoons vinaigrette (your favorite) | 1 tablespoon chopped pecans (optional),Make a base inside a container with mixed greens. Top with roasted veggies and sprinkle on pomegranate seeds and pecans. Fill a small lidded container with the dressing and wait to drizzle over the salad until just before eating. Refrigerate the salad or pack it with an ice pack inside a lunch bag.,5 minutes,https://www.momables.com/winter-salad-for-teens/
Cobb Salad for Teens' Lunch,2 cups chopped Romaine lettuce | 1  hard-boiled egg (sliced) | 1/4  avocado (sliced) | 1/4 cup cucumber slices | 1/4 cup cherry tomatoes (halved) | 1 tablespoon blue cheese crumbles | 1 slice of bacon (cooked and crumbled) | 3 oz grilled chicken breast (sliced) | 2 tablespoons creamy vinaigrette,"Inside a meal prep or salad container, make a base for the salad with the Romaine lettuce. Top with the hard-boiled egg, avocado, cucumber slices, cherry tomatoes, crumbled blue cheese, bacon, and cooked chicken. Pack the salad dressing inside a small lidded container. Refrigerate the salad until packing it in the lunch bag with an ice pack. Drizzle salad dressing right before eating.",10 minutes,https://www.momables.com/cobb-salad-teen-lunch/
Chips &amp; Guacamole Bento,2 ounces guacamole (or single serve guac) | 1 serving whole grain chips (your favorite) | 1 cup fresh veggies (washed and sliced) | 1 ounce cheese cubes (optional),"Fill a small lidded dip container with guacamole or pack a single-serve guac inside the main compartment of the bento box. Place your favorite tortilla chips around the guacamole, in this compartment. The idea is to keep all dry ingredients here so the chips don&#39;t get soggy. Wash and slice fresh veggies –like bell peppers or cherry tomatoes- an place them in another compartment of the lunchbox. Place any other ingredients, like cheese cubes or black olives (shown) in a separate compartment or inside a lidded container. Close the lid to the bento box and refrigerate until ready to pack inside a lunch bag. This lunch can be assembled the night before.",5 minutes,https://www.momables.com/chips-guacamole-bento/
"Easy Ham, Cheese, and Tomato Skewers",2 slices deli ham (rolled and cut into 1-inch rounds (about 6 total)) | 6 cubes cheese | 3-6  grape tomatoes | 3  appetizer picks or plastic coffee stirrers | Pitted olives | Whole grain crackers | Sliced fruit or Fruit Salad,"Thread one tomato, turkey round, and cheese cube onto each skewer, repeating if there's enough room. Repeat with the remaining ingredients and skewers. Place the skewers into a compartmentalized lunch container. Fill the empty lunch compartments with fruit, olives, and crackers, making sure to pack the crackers in their own compartment, so they don't get soggy. Close the lunch container and add it to a lunch bag with an ice pack.",10 minutes,https://www.momables.com/ham-cheese-skewers/
